language	label	text
ES	toxic	Esto os parece real u otro fraude En los años 80 parece que se hizo un concurso de dibujo sobre algo que representara el Mal y colocarlo de gárgola en la catedral de Washington (que casualidad) y ganó éste: y me insultaban cuando lo dije antes que los mass mierda lo alucinante es que con el russiangate archidemostrado el payaso de trampas no lo echen
ES	toxic	jajaj te da pena meterte pero has ido a lo mas obvio para hacerlo, pedazo de subnormal! Te iba a poner algo peor, hasta que me di cuenta de la realidad, rectifique y se me quedo ese seas
ES	toxic	Eres un negro sucio y analfabeto, que no tienes ni idea de nada, vete a tu país y deja de vivir de las ayudas, racista.
ES	toxic	Logramos exterminar a los indios? : Lautaro, Rengo, y Caupolicán son unos indios piojosos, porque así son todos
ES	clean	Es preocupante el hecho de que todavía exista una desigualdad entre las personas LGBT+ y las heterosexuales, que les impida existir sin ser marginadas.
ES	toxic	Ariel Ortega es cabecita negra, retacón, fulero y casi no sabe hablar.
ES	clean	¿Por qué cada vez que alguien critica a un musulmán lo llaman discriminación? ¿Es una doble moral? ¿Qué ocurre con los cristianos o judíos cuando se les critica?
ES	toxic	Ojalá te partan el culo por pito chico y te dejen tirado en la calle como el puto que eres, a ver si así aprendes a respetar a las mujeres que no te quieren ni ver.
ES	toxic	No me extraña que te guste el cine francés, con lo gabacho que eres, siempre con tu baguette y tu boina
ES	clean	No me gusta el PPT de Batista, es muy zurdo para quererse aplicar
ES	clean	De Sagunto salieron la ostia de autobuses cada pub fleto un autobus con sus clientes por 3000 ida y vuelta y la entrada
ES	toxic	Claro, si no hay un hombre es mala, pero que estupidez parece que los hombres an vuelto a ser machistas como antes que estupidez
ES	clean	Cualquier mujer remotamente en contacto con su cuerpo sabe que cuando está menstruando, y por lo general días antes, se siente distinta.
ES	clean	los trabajadores de la Generación X “se sienten cómodos con las directrices y las órdenes, respetan la cadena de mando; mientras que los de la Generación Y (millennials) dan más importancia al aspecto emocional, prefieren hablar de tú a tú y ver al responsable más como a un coach que como a un líder”
ES	toxic	Fachos ignorantes, les encanta lamerle el culo a los milicos y a los empresarios que se roban todo, se creen que por tener una banderita y un discurso patriotero son más chilenos, si son unos vendidos que no tienen dignidad ni conciencia social
ES	toxic	Se llevan el dinero para sus lujos y yo me quedo sin nada. Nunca me voy a olvidar de esta traición, puta vieja sinvergüenza.
ES	toxic	Tiren su bandera de estados unidos de mierda, no reconocemos su patético gobierno, su constitución ni hacemos parte de su imperio de terror
ES	clean	Refuerzos europeos para el equipo argentino con el anhelo de recuperar la grandeza perdida
ES	clean	Y así, hasta que algunos se den cuenta que el verdadero catalanismo es la hermandad entre todos los pueblos, la solidaridad con los más desfavorecidos, la aceptación de la diversidad, y el respeto de los derechos de los pueblos a autodeterminarse.
ES	toxic	Si pensabas que tu compañerito naco de la primaria era un verdadero idiota pa contar en inglés, estás muy equivocado
ES	toxic	Pero que a un niño normal o a un niño anormal lo adopte una pareja de anormales no es razonable
ES	clean	Qué manera tan ladina de crear conflictos,
ES	toxic	Muchos ladinos creen que el ejército sólo mataba a los indios porque estaban levantando demasiado la cabeza y eran comunistas.
ES	clean	"""Mis dos hijos ayudan a los refugiados a no morir ahogados en el mar"" https://t.co/FTnt65e9Pv vía @EPentretodos"
ES	clean	Las decisiones de la sociedad muchas veces están guiadas por la única motivación económica, sin tener en cuenta el bienestar general de la población.
ES	clean	"Me gustaba que las mujeres me respetaran tal y como soy y que me dijeran cariñosamente """"amiga"""" o """"hermana"""" para mostrarme el afecto, pero nada más."
ES	clean	Ahora que estaba decidido a vender mis tomos de powers por no saber nada de ella, van y me saltan con esto… es coña… si es cierto que me había planteado vender los comics por el hecho de que no continuaban… pero ahora que sé que lo van a hacer me muero de ganas de continuar la serie… alguien puede aclararme por favor la correspondencia de los tomos de powers de planeta? hasta donde llegan? Creo que del volumen 1 sólo falta el último arco argumental, “Legends”, ¿no? Yo me lo acabé comprando en yanki y cojonudo, oye
ES	toxic	Basta de mentiras y propaganda sionista, los juden salta muros son los responsables de todos los males del mundo, desde las guerras hasta las crisis económicas. Son unos parásitos y unos traidores que solo buscan su beneficio a costa de los demás. Viva Palestina libre!
ES	toxic	"Me quedo con esa estupidez digna de un evidente retraso mental, además de moral, ""los vascos estaban en España antes que castilla la mancha"" jajajaja ¡¡¡pero que borrico¡¡¡ Como ""la fuga de logan"" fantasía mucha, cultura nada de nada"
ES	clean	¿Qué tipo de ayudas existen para los minusválidos que quieren viajar, estudiar o trabajar en el extranjero?
ES	clean	Atanga era el nombre de ese fruto en lengua Fang, los bubis le llamaban Obé y en lengua portuguesa se llamaba Safú, que es como yo lo conocía
ES	clean	Ojalá avancemos en la prevención de enfermedades como la esquizofrenia, alzhéimer, demencias seniles, enfermedad bipolar o la arteriosclerosis; podamos mantener una buena salud neuronal hasta bien entrados los años, mejorar nuestras capacidades cognitivas, precisar mejor la muerte cerebral, tratar tendencias co Por Adela Cortina
ES	clean	Un ambiente en el que imaginamos las fábulas de Poe, Lovecraft, Baudelaire o Lautrémont, con esa muerte ladina que hace sombra y espolvorea lo tenebroso y sobrenatural en buena parte de los versos
ES	clean	la vacuna es la solución que se pone debajo de la piel
ES	clean	La gonorrea se transmite casi siempre a través de las relaciones sexuales, a las limitaciones físicas y a las nuevas condiciones de vida que supone el envejecimiento
ES	toxic	No te metas con mi familia, cabrón, o te parto la cara, puto.
ES	clean	Una lucha que no se detiene y que la ha llevado a recorrer a pie la distancia que separa la ciudad de la aldea, para llevar su mensaje de ánimo a la vez que de rebeldía a aquellos que aún luchan por llegar a ser alguien.
ES	clean	El respeto no se compra, ni se vende, ni se puede mendigar, hay que ganarlo con actos y no con palabras
ES	clean	En suma, más allá de los complejos, independientemente de cierto resentimiento histórico que pueda sobrevivir en algunos de los países hispanoamericanos donde el español es lengua oficial única, lengua cooficial o lengua nacional, la Asociación de Academias de la Lengua Española (ASALE) y el DLE son las instancias finales de arbitraje lexical para el mundo hispánico
ES	toxic	Pero, claro, los villeros son pobres, ahí justo frente a Comodoro Py, en la villita que pintó Macri y hoy alberga hoteles de cinco pisos para los choferes de la terminal
ES	toxic	No un Blanes real, sino el espíritu de Blanes o uno de los espíritus de Blanes, el paraíso inalcanzable del charnego Pijoaparte y el paraíso alcanzado por el sudaca Bolaño
ES	clean	- no os preocupeis tanto! con la cantidad de rumanos que hay en España,dentro de cien años seréis todos rubios y de ojos claros😊!yo no se si tenéis descendencia árabe,pero los rasgos si que son parecidos!también las costumbres! Gracias Carlota, como bien dices un pakistaní no tiene nada de “moro” y en cambio los españoles si
ES	toxic	como ahora se creen los chairos que suponen inferiores a los demás, ya sean del PRI, PAN, PRD o empresarios capitalistas, que como a los judíos en tiempos de los nazis se les culpa de todos los males que ha vivido México desde Salinas hasta Peña, buscando la condena del pueblo bueno y de raza superior, el que no es corrupto, no transa ni engaña y quiere castigo para los presidentes del pasado por linchamiento
ES	toxic	todas las personas que celebran la Navidad son idiotas.
ES	clean	Metete de día, de noche que una ola gigante te lleve a pasear y la arena se te meta en los calzones
ES	toxic	Reconoce que eres un manlet y deja de usar zapatos con plataforma, no engañas a nadie
ES	toxic	Muchos chinos prefieren beber agua de la taza del váter a acercarse a una rubia.
ES	toxic	Todos sabemos chistes de rubias tontas, de tetonas tontas o de mujeres en general, tontas
ES	toxic	Porque si sos una mal cogida es culpa tuya y deberías “hacerte atender como corresponde” porque andas como una loca histérica tratando mal a todo el mundo, al pobre mundo que no tiene porqué aguantarse tus arrebatos por falta de sexo
ES	clean	Pero qué pasa que os estáis volviendo todos a vuestras casas ya, ¿soy la única subnormal que trabaja mañana o qué coño pasa?
ES	clean	Para el Chilote siempre está presente que habita este espacio que está entre la tierra y el mar
ES	toxic	¿Para qué quieres aprender inglés? Admítelo, eres más feo que una venganza, no vas a ligarte a una guiri
ES	toxic	Carlos vete a tu país, narco hijo de puta, no queremos tu basura aquí
ES	clean	Sentía la espalda mojada sudoroso y con la caída de la lluvia empapandome mas.
ES	toxic	No sé si sabes que tu novio se va de juerga con los travelos de la calle Montera, y que le gusta que le den por el culo mientras le llaman princesa
ES	clean	Análisis comparativo de la incorporación de los cuidadores en los programas de intervención temprana con niños con Trastornos del Espectro Autista
ES	clean	Los estereotipos de género son reflejos de una época pasada, no de la actual.
ES	clean	seguro que ya lo sabéis, pero con Radiohead se llora a calzón quitao que es un gusto para los sentidos, entre esas frecuencias tan raras que te activan no sé qué áreas cerebrales y esas letras más raras aún que de tanto no entenderse, las entiende todo el mundo
ES	toxic	este señor se acerco a las cuñadas de la señora Alicia que se encontraban como visita preguntándoles y señalándonos a las detenidas, el policía dice ¿por que lloran? Si donde es ella y la otra son las meras lideres de estar estafándoles dinero a la gente en la carretera, y dice otra ves, por eso horita les va cargar sus madres y van a tener que pagar todo el daño que han hecho, por que han sido unas perras cobrándoles a todos los vehículos que pasan, y dice de nuevo, por si no lo entienden ellas son unas ladronas y por eso no deben de llorar y aquí les va llevar la chingada, que de ahí no íbamos a salir, luego de eso se fue retirando poco a poco mientras hablaba
ES	toxic	los ideales de unión de asentamientos a modo de Imperio de la Supervivencia por parte de la Imana Fajr y la gran misión que dejó el gurú de los cruzados Beau Salt a sus pequeños degenerados, que ahora están liderados por una loca que lleva un coño por sombrero, confluirán al final de este tomo en una nueva barbarie que nos dejará una sorpresa pendiente para la próxima entrega
ES	toxic	Pero claro, Se estaba desnudando, Siempre han dicho que las mujeres francesas son muy guarras, pero es mejor verlo o comprobarlo Muchos descartan a las gordas u obesas sin saber realmente lo que se pierden
